1.00688675e-02   1.05705208e+04
1.02783287e-02   1.00000000e+04
1.04562045e-02   8.94967427e+03
1.06371586e-02   8.70480479e+03
1.08212442e-02   9.46027181e+03
1.10843285e-02   9.72639286e+03
1.12761528e-02   9.72639286e+03
1.13149142e-02   8.46663511e+03
1.14319997e-02   8.23498193e+03
1.17099326e-02   8.00966695e+03
1.18717748e-02   8.70480479e+03
1.21187416e-02   8.46663511e+03
1.21603994e-02   9.46027181e+03
1.22441450e-02   1.00000000e+04
1.24988583e-02   1.02813038e+04
1.27151623e-02   1.05705208e+04
1.28908976e-02   9.46027181e+03
1.30242912e-02   9.20143202e+03
1.33409356e-02   9.20143202e+03
1.34789862e-02   9.46027181e+03
1.37593876e-02   9.46027181e+03
1.39495551e-02   8.70480479e+03
1.41909648e-02   9.46027181e+03
1.42886944e-02   8.23498193e+03
1.43870971e-02   7.37004059e+03
1.45359732e-02   7.37004059e+03
1.46863898e-02   6.97225872e+03
1.48893694e-02   6.97225872e+03
1.50951543e-02   7.26851654e+03
1.53563896e-02   7.16839101e+03
1.55152958e-02   7.37004059e+03
1.56758464e-02   7.16839101e+03
1.57838020e-02   8.12154312e+03
1.59471311e-02   8.70480479e+03
1.61121502e-02   8.46663511e+03
1.62231106e-02   1.00000000e+04
1.63348351e-02   1.11735910e+04
1.65605977e-02   1.18110676e+04
1.67894805e-02   1.21433175e+04
1.71387497e-02   1.18110676e+04
1.73756231e-02   1.24849136e+04
1.76157703e-02   1.24849136e+04
1.77980564e-02   1.28361190e+04
1.80440420e-02   1.14879084e+04
1.81683068e-02   1.39501319e+04
1.82934274e-02   1.47460159e+04
1.85462596e-02   1.31972039e+04
1.87381742e-02   1.31972039e+04
1.91279818e-02   1.43425544e+04
1.93923483e-02   1.39501319e+04
1.97279504e-02   1.24849136e+04
2.02075731e-02   1.31972039e+04
2.02770359e-02   1.11735910e+04
2.03467376e-02   1.00000000e+04
2.06988563e-02   1.05705208e+04
2.09849337e-02   1.11735910e+04
2.09849337e-02   1.43425544e+04
2.13480969e-02   1.51608270e+04
2.17175450e-02   1.51608270e+04
2.20177016e-02   1.43425544e+04
2.23987379e-02   1.55873068e+04
2.27863683e-02   1.55873068e+04
2.27083092e-02   2.56825744e+04
2.31012970e-02   2.56825744e+04
2.33403467e-02   2.29850675e+04
2.37442725e-02   2.42964134e+04
2.38258926e-02   2.79114972e+04
2.40724404e-02   2.86966582e+04
2.44890357e-02   2.71478187e+04
2.44890357e-02   3.78715651e+04
2.48274969e-02   3.78715651e+04
2.51706359e-02   2.71478187e+04
2.53439798e-02   2.86966582e+04
2.54310989e-02   2.36316462e+04
2.58712070e-02   2.64050350e+04
2.61389194e-02   2.17444986e+04
2.67744046e-02   2.05708867e+04
2.66826837e-02   1.00000000e+04
2.68664407e-02   1.00000000e+04
2.74253395e-02   1.00000000e+04
2.73313887e-02   1.55873068e+04
2.77091339e-02   1.60257837e+04
2.79958649e-02   1.60257837e+04
2.80920998e-02   1.84102735e+04
2.85782590e-02   1.79065553e+04
2.89732370e-02   1.74166192e+04
2.89732370e-02   1.51608270e+04
2.92730489e-02   1.60257837e+04
2.94241162e-02   1.11735910e+05
2.98820120e-02   1.11735910e+05
3.05036433e-02   1.08678736e+05
3.12452429e-02   1.11735910e+05
3.14604210e-02   1.64765951e+04
3.16770811e-02   9.20143202e+03
3.21148877e-02   8.70480479e+03
3.24472091e-02   8.23498193e+03
3.24472091e-02   2.56825744e+04
3.27829692e-02   2.71478187e+04
3.32360603e-02   2.64050350e+04
3.33503081e-02   2.33061147e+04
3.40440899e-02   2.29850675e+04
3.42785430e-02   2.42964134e+04
3.46332536e-02   2.42964134e+04
3.46332536e-02   7.79051674e+03
3.49916348e-02   9.72639286e+03
3.51119173e-02   2.00080525e+04
3.55971966e-02   2.05708867e+04
3.62132383e-02   2.05708867e+04
3.64626298e-02   2.56825744e+04
3.68399411e-02   2.49798808e+04
3.70936486e-02   2.05708867e+04
3.72211567e-02   1.47460159e+04
3.76063172e-02   1.64765951e+04
3.81260714e-02   1.69400880e+04
3.83886361e-02   1.55873068e+04
3.85205958e-02   1.21433175e+04
3.85205958e-02   9.72639286e+03
3.90529861e-02   1.02813038e+04
3.94571022e-02   9.20143202e+03
4.01399430e-02   8.23498193e+03
4.06947142e-02   8.23498193e+03
4.06947142e-02   1.08678736e+04
4.11158187e-02   1.08678736e+04
4.15412806e-02   8.46663511e+03
4.19711452e-02   8.23498193e+03
4.25512254e-02   9.72639286e+03
4.28442651e-02   5.90315705e+03
4.32876128e-02   5.43174982e+03
4.35857238e-02   9.20143202e+03
4.40367441e-02   1.08678736e+04
4.43400141e-02   1.35684463e+04
4.55741241e-02   1.24849136e+04
4.55741241e-02   9.20143202e+03
4.62040008e-02   5.90315705e+03
4.68425830e-02   5.74164246e+03
4.71651761e-02   9.72639286e+03
4.79814121e-02   1.00000000e+04
4.78170426e-02   1.47460159e+04
4.81463466e-02   1.64765951e+04
4.89795627e-02   1.94606179e+04
4.96565057e-02   2.29850675e+04
4.98271983e-02   4.00322167e+04
5.06895030e-02   3.20644723e+04
5.15667306e-02   2.86966582e+04
5.17439896e-02   6.97225872e+03
5.26394661e-02   7.16839101e+03
5.30019809e-02   1.28361190e+04
5.31841735e-02   2.79114972e+04
5.41045737e-02   2.86966582e+04
5.42905563e-02   1.69400880e+05
5.54199551e-02   1.60257837e+05
5.65728487e-02   1.64765951e+05
5.63790475e-02   2.00080525e+04
5.69624517e-02   1.69400880e+04
5.71582583e-02   5.74164246e+04
5.79482384e-02   4.99798767e+04
5.87491369e-02   5.28313327e+04
5.95611044e-02   5.13858297e+04
5.91537275e-02   6.97225872e+03
5.99712869e-02   6.59594626e+03
6.01774362e-02   4.35065070e+04
6.10091442e-02   4.35065070e+04
6.16404601e-02   4.23161379e+04
6.18523472e-02   2.95039062e+05
6.35738757e-02   2.79114972e+05
6.37924088e-02   1.39501319e+04
6.40116931e-02   6.97225872e+03
6.46740791e-02   1.24849136e+04
6.53433193e-02   1.39501319e+04
6.62464246e-02   1.39501319e+04
6.64741445e-02   1.00000000e+04
6.67026472e-02   6.97225872e+03
6.71620117e-02   7.16839101e+03
6.73928789e-02   2.36316462e+04
6.83243110e-02   2.64050350e+04
6.92686164e-02   2.42964134e+04
6.92686164e-02   7.79051674e+04
6.99854004e-02   6.78149274e+04
7.07096016e-02   6.41547646e+04
7.14412968e-02   6.41547646e+04
7.14412968e-02   4.72823219e+03
7.24286818e-02   4.86123916e+03
7.31781659e-02   4.99798767e+03
7.39354055e-02   5.43174982e+03
7.39354055e-02   7.57736264e+03
7.44445802e-02   8.94967427e+03
7.52149245e-02   9.72639286e+03
7.52149245e-02   1.47460159e+04
7.54734733e-02   5.43174982e+04
7.57329109e-02   7.37004059e+04
7.67796100e-02   7.37004059e+04
7.75741169e-02   1.14879084e+05
7.78407754e-02   1.64765951e+05
7.91878804e-02   1.55873068e+05
8.00073079e-02   5.28313327e+04
8.00073079e-02   8.46663511e+03
8.08352147e-02   8.00966695e+03
8.19524324e-02   8.94967427e+03
8.22341411e-02   1.60257837e+04
8.22341411e-02   1.00000000e+05
8.22341411e-02   1.60257837e+05
8.39448464e-02   1.60257837e+05
8.45229536e-02   8.00966695e+04
8.45229536e-02   1.64765951e+04
8.48134984e-02   1.08678736e+04
8.51050420e-02   1.28361190e+04
8.62812727e-02   1.18110676e+04
8.68754702e-02   8.23498193e+03
8.77744481e-02   6.97225872e+03
8.89875724e-02   6.59594626e+03
8.92934642e-02   4.23161379e+04
9.11510236e-02   4.86123916e+04
9.14643522e-02   5.58454702e+04
9.24108153e-02   6.59594626e+04
9.30472255e-02   9.20143202e+04
9.40100680e-02   8.46663511e+04
9.43332245e-02   6.23994444e+04
9.43332245e-02   3.03338623e+04
9.56369971e-02   2.79114972e+04
9.59657462e-02   2.86966582e+03
9.66266383e-02   2.71478187e+03
9.62956252e-02   5.58454702e+04
9.66266383e-02   3.20644723e+05
9.79621081e-02   3.29664581e+05
